codigoentidad,codigoconvocatoria,n_id_item,ruc_entidad,entidad,sector,entidad_departamento,entidad_distrito,entidad_provincia,fecha_convocatoria,modalidad,sistemacontratacion,tipoprocesoseleccion,proceso,descripcion_proceso,tipo_compra,moneda,monto_referencial_item,monto_referencial,n_item,descripcion_item,unidad_medida,cantidad,estadoitem,paquete,codigo_grupo,grupo,codigo_familia,familia,codigoclase,clase,codigocommodity,commodity,codigoitem,itemcubso,ultimo,codigoprocesoinicial,ueclasificacion,ubigeo,dominio,strata,tratamiento,medicamentos,insumos,suministros,año,fecha_convocatoria2,mes,tiempo,montoadj,fecha_consentimiento_bp,estadofin,codigosiaf,exito,categoria,version_cronograma,etapainicio,etapafin,fecha_inicial,fecha_final,tiempo_adj,fecha_consentimientobp,tiempo_consent,exito_consent,año_req,mes_req,dia_req,filtro_fechas,tipo_filtro,mes_req2,dia_req2,año_req2,fecha_req,inicio_estudiomdo,fin_estudiomdo,fecha_req2,tiempo_req_convoc,tiempo_req_convoc2,tiempo_estudiomdo,num21,antiguedad1,antiguedad2,postores,numlogis,ordimodal,ordireg,ordiclasif,lima,ratioar,precio,ln_precio,mes_convoc,mes_consent,mes_inicio,mes_fin,mes_adj,semana_req
200441,703475,2120899,20487911586,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,09/04/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-2-2021-HRL-1,"ADQUISICION DE DISPOSITIVO MEDICO ""APÓSITO TRANSPARENTE CON GLUCONATO DE CLORHEXIDINA 8.5 cm x 11.5 cm"" PARA EL HOSPITAL REGIONAL LAMBAYEQUE",Por la Entidad,Soles,50740,50740,1,"ADQUISICION DE DISPOSITIVO MEDICO ""AP¿SITO TRANSPARENTE CON GLUCONATO DE CLORHEXIDINA 8.5 cm x 11.5 cm"" PARA EL HOSPITAL REGIONAL LAMBAYEQUE",Unidad,2000,Adjudicado,NO,42,"Equipos, accesorios y suministros médicos",31,Productos para el cuidado de heridas,15,"Vendas, apósitos y productos relacionados",27,Apósitos de película transparente,00288907,APOSITO DE POLIURETANO TRANSPARENTE ADHESIVO 8.5 cm X 11.5 cm PARA USO EN HERIDAS,ULTIMO,651257,hospital,140101,costa no,4,0,,1,1,2021,22379,04,2021_04,50740,14/04/21,1,1422,1,insumos,1,Invitación,Adjudicación,22379,22383,4,22384,5,1,2021,1,26,,,1,26,2021,22306,22309,22313,22306,73,73,4,1,4.3333335,9,1,6,5,14,hospital,0,1,25.370001,3.2335675,4,4,1,2,4,4
010464,703516,2120957,20146045881,GOBIERNO REGIONAL DE HUANUCO - DIRECCIÓN REGIONAL DE SALUD - HUANUCO,GOBIERNO REGIONAL,HUANUCO,HUANUCO,HUANUCO,08/04/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-2-2021-DIRESA - HCO-1,"ADQUISICIÓN DE  DISPOSITIVOS MEDICOS PARA LA ATENCION Y SALVAGUARDAR EL BIENESTAR DE LA POBLACIÓN DE LA REGION HUANUCO. A FIN DE REALIZAR LA DOTACIÓN PARA LOS ESTABLECIMIENTOS DE SALUD EN BENEFICIO DE LOS PACIENTES, FRENTE AL PLAN DE RESPUESTA Y PREVENCIÓN DEL CORONAVIRUS SARS COV-2.",Por la Entidad,Soles,340000,340000,1,MAMELUCO DESCARTABLE TALLA M,Unidad,17000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,16,Ropa y artículos relacionados para personal médico,07,Chaquetas o batas para personal médico,00044566,MAMELUCO DESCARTABLE TALLA M,ULTIMO,651282,GR - red,100101,sierra c,13,1,,1,1,2021,22378,04,2021_04,340000,10/04/21,1,810,1,insumos,1,Invitación,Adjudicación,22378,22379,1,22380,2,1,,,,1,Múltiples fechas de requerimiento,3,15,2021,,22358,22361,22354,,24,3,1,4.6666665,8,1,6,5,10,GR - red,0,1,20,2.9957323,4,4,3,3,4,
010464,703516,2120958,20146045881,GOBIERNO REGIONAL DE HUANUCO - DIRECCIÓN REGIONAL DE SALUD - HUANUCO,GOBIERNO REGIONAL,HUANUCO,HUANUCO,HUANUCO,08/04/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-2-2021-DIRESA - HCO-1,"ADQUISICIÓN DE  DISPOSITIVOS MEDICOS PARA LA ATENCION Y SALVAGUARDAR EL BIENESTAR DE LA POBLACIÓN DE LA REGION HUANUCO. A FIN DE REALIZAR LA DOTACIÓN PARA LOS ESTABLECIMIENTOS DE SALUD EN BENEFICIO DE LOS PACIENTES, FRENTE AL PLAN DE RESPUESTA Y PREVENCIÓN DEL CORONAVIRUS SARS COV-2.",Por la Entidad,Soles,300000,300000,2,MASCARILLA DESCARTABLE TIPO N-95,Unidad,20000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,13,Aislamiento quirúrgico o mascarillas quirúrgicas,00347552,MASCARILLA DESCARTABLE TIPO N-95,ULTIMO,651282,GR - red,100101,sierra c,13,1,,1,1,2021,22378,04,2021_04,300000,10/04/21,1,810,1,insumos,1,Invitación,Adjudicación,22378,22379,1,22380,2,1,,,,1,Múltiples fechas de requerimiento,3,15,2021,,22358,22361,22354,,24,3,1,4.6666665,8,1,6,5,10,GR - red,0,1,15,2.7080503,4,4,3,3,4,
010464,703516,2120959,20146045881,GOBIERNO REGIONAL DE HUANUCO - DIRECCIÓN REGIONAL DE SALUD - HUANUCO,GOBIERNO REGIONAL,HUANUCO,HUANUCO,HUANUCO,08/04/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-2-2021-DIRESA - HCO-1,"ADQUISICIÓN DE  DISPOSITIVOS MEDICOS PARA LA ATENCION Y SALVAGUARDAR EL BIENESTAR DE LA POBLACIÓN DE LA REGION HUANUCO. A FIN DE REALIZAR LA DOTACIÓN PARA LOS ESTABLECIMIENTOS DE SALUD EN BENEFICIO DE LOS PACIENTES, FRENTE AL PLAN DE RESPUESTA Y PREVENCIÓN DEL CORONAVIRUS SARS COV-2.",Por la Entidad,Soles,62400,62400,3,MASCARILLA DESCARTABLE QUIRURGICA 3 PLIEGUES,Unidad,312000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,13,Aislamiento quirúrgico o mascarillas quirúrgicas,00046301,MASCARILLA DESCARTABLE QUIRURGICA 3 PLIEGUES,ULTIMO,651282,GR - red,100101,sierra c,13,1,,1,1,2021,22378,04,2021_04,62400,10/04/21,1,810,1,insumos,1,Invitación,Adjudicación,22378,22379,1,22380,2,1,,,,1,Múltiples fechas de requerimiento,3,15,2021,,22358,22361,22354,,24,3,1,4.6666665,8,1,6,5,10,GR - red,0,1,.2,-1.6094379,4,4,3,3,4,
200551,703520,2120937,20552196725,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,SALUD,LIMA,SAN BORJA,LIMA,08/04/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-6-2020-INSN-SB-3,"ADQUISICIÓN DE PRODUCTO FARMACEUTICO INMUNOGLOBULINA HUMANA 50 MG/ML, INYECTABLE, 100ML.",Por la Entidad,Soles,468000,468000,1,INMUNOGLOBULINA HUMANA NORMAL 5 g INY 100 mL,Unidad,720,Desierto,NO,51,Medicamentos y productos farmacéuticos,20,Medicamentos inmunomoduladores,18,Agentes inmunoestimulantes,06,Gamma IGG o immunoglobulina,00197476,INMUNOGLOBULINA HUMANA NORMAL 5 g INY 100 mL,NO ULTIMO,596480,instituto,150130,lima met,10,1,1,,1,2021,22378,04,2021_04,,,,1512,0,medicamentos,4,Convocatoria,Otorgamiento de la Buena Pro,22378,22398,,,,0,2020,6,16,,,6,16,2020,22082,22247,22251,22082,296,296,4,5,5.0454545,9,2,22,8,15,instituto,1,,,,4,,11,12,4,24
200282,703574,2120999,20494717001,GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA RED DE SALUD AYACUCHO NORTE,GOBIERNO REGIONAL,AYACUCHO,HUANTA,HUANTA,08/04/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-2-2021-UERSAN/CS-1,ADQUISICION DE MICROCUBETAS DESCARTABLE PARA HEMOGLOBINOMETRO HEMOCONTROL PARA LOS EE.SS DE LA UNIDAD EJECUTORA RED DE SALUD AYACUCHO NORTE,Por la Entidad,Soles,84000,84000,1,ADQUISICION DE MICROCUBETAS DESCARTABLE PARA HEMOGLOBIMETRO,Unidad,15000,Desierto,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",58,Accesorios y suministros clínicos y analizadores de diagnóstico,04,ACCESORIOS O SUMINISTROS DE ANALIZADORES DE BANCO DE SANGRE,00296502,MICROCUBETA DE PLASTICO DESCARTABLE PARA HEMOGLOBINOMETRO 10 uL,NO ULTIMO,650738,,,,,,,1,1,2021,22378,04,2021_04,,,,1321,0,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22378,22389,,,,0,2021,3,19,,,3,19,2021,22358,22364,22364,22358,20,20,0,1,3.3333333,6,,3,1,5,,0,,,,4,,3,3,4,12
203586,703666,2121380,20602051995,GOBIERNO REGIONAL DE TACNA RED DE SALUD TACNA,GOBIERNO REGIONAL,TACNA,TACNA,TACNA,14/04/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-2-2021-REDS.T-1,ADQUISICION DE HIERRO POLIMALTOSA 50 MG/ML SOL 20 ML PARA LOS ESTABLECIMIENTOS DE SALUD DE LA RED DE SALUD TACNA,Por la Entidad,Soles,103286.7,103286.7,1,ADQUISICION DE HIERRO POLIMALTOSA 50 MG/ML SOL 20 ML,Unidad,10433,Contratado,NO,51,Medicamentos y productos farmacéuticos,13,Medicamentos Hematólicos,15,Medicamentos antianémicos,22,Polisacarido de hierro,00281402,FIERRO POLIMALTOSA 50 mg/mL SOL 20 mL,ULTIMO,651466,GR - red,230101,costa su,6,1,1,,1,2021,22384,04,2021_04,74491,30/04/21,1,1622,1,medicamentos,1,Convocatoria,Otorgamiento de la Buena Pro,22384,22392,8,22400,16,1,,,,1,Múltiples fechas de requerimiento,3,30,2021,,22369,22376,22369,,15,7,0,5,5,2,2,8,23,GR - red,0,.72120613,7.1399407,1.9657044,4,4,3,4,4,
010481,703675,2121345,20163686105,GOBIERNO REGIONAL DE JUNIN-SALUD,GOBIERNO REGIONAL,JUNIN,EL TAMBO,HUANCAYO,09/04/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-13-2021-GRJ-DRSJ/OEC-1,ADQUISICION DE ANTICUERPOS PARA BRINDAR ATENCION HOSPITALARIA EN EL IREN CENTRO.,Por la Entidad,Soles,82600,82600,1,ADQUISICION DE ANTICUERPOS PARA BRINDAR ATNECION HOSPITALARIA EN EL IREN CENTRO.,Unidad,2312,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",61,"kits de ensayos, controles de calidad, calibradores y normativas",27,Reactivos o soluciones o tinciones de Inmunología o serología,00028678,ANTICUERPO MONOCLONAL HEPATITIS B ANTICORE TOTAL ELISA,ULTIMO,651431,GR - red,120114,sierra c,13,0,,1,1,2021,22379,04,2021_04,82600,22/04/21,1,823,1,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22391,12,22392,13,1,2021,3,25,,,3,25,2021,22364,22364,22370,22364,15,15,6,0,8,8,1,1,1,12,GR - red,0,1,35.726643,3.5758967,4,4,3,3,4,12
200288,703703,2121533,20454984847,GOBIERNO REGIONAL DE AREQUIPA - INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS DEL SUR,GOBIERNO REGIONAL,AREQUIPA,AREQUIPA,AREQUIPA,09/04/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-1-2021-IREN-SUR-1,ADQUISICIÓN DE BUPRENORFINA 35mcg/H PARA LA FARMACIA DEL IREN SUR,Por la Entidad,Soles,90000,90000,1,ADQUISICIÓN DE BUPRENORFINA 35 mcg/H PARA LA FARMACIA DEL IREN SUR,Unidad,1500,Contratado,NO,51,Medicamentos y productos farmacéuticos,37,Analgésicos de sustancia controlada,20,Morfinanos analgésicos de sustancia controlada,03,Buprenorfina,00200213,BUPRENORFINA 35 mcg/H (20 mg COMO SAL) PARCHE,ULTIMO,651525,instituto,040101,sierra s,5,0,1,,1,2021,22379,04,2021_04,90000,20/04/21,1,1320,1,medicamentos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22390,11,22390,11,1,2021,3,1,,,3,1,2021,22340,22347,22348,22340,39,39,1,1,4.5,8,1,2,1,4,instituto,0,1,60,4.0943446,4,4,3,3,4,9
200531,703714,2121471,20534772166,GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA RED DE SALUD DE SAN FRANCISCO,GOBIERNO REGIONAL,AYACUCHO,AYNA,LA MAR,09/04/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-3-2021-UERSSAF/CS.-1,ADQUISICION DE MICROCUBETAS PARA SISMED,Por la Entidad,Soles,165000,165000,1,ADQUISICION DE MICROCUBETAS PARA SISMED,Unidad,27500,Contratado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",11,"Instrumentos de experimentación, medición y observación",58,Accesorios y suministros clínicos y analizadores de diagnóstico,04,ACCESORIOS O SUMINISTROS DE ANALIZADORES DE BANCO DE SANGRE,00296502,MICROCUBETA DE PLASTICO DESCARTABLE PARA HEMOGLOBINOMETRO 10 uL,ULTIMO,651488,GR - red,050503,selva,11,1,,1,1,2021,22379,04,2021_04,165000,22/04/21,1,1490,1,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22390,11,22392,13,1,2021,4,5,,,4,5,2021,22375,22375,22375,22375,4,4,0,0,5,5,1,1,1,5,GR - red,0,1,6,1.7917595,4,4,4,4,4,14
010394,703750,2121594,20488336917,GOBIERNO REGIONAL DE ANCASH-SALUD UTES RECUAY CARHUAZ,GOBIERNO REGIONAL,ANCASH,RECUAY,RECUAY,09/04/21,Sin Modalidad,Precios unitarios,Comparación de Precios,COMPRE-SM-1-2021-RSHS-1,ADQUISICION DE MADILON DESCARTABLE,Por la Entidad,Soles,60907,60907,1,ADQUSICION DE MANDILON DESCARTABLE TALLA M,Unidad,7910,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,07,Accesorios o mascarillas o gorras o trajes para aislamiento quirúrgico,00044470,MANDILON DESCARTABLE TALLA M,ULTIMO,651523,GR - red,021701,sierra c,13,0,,1,1,2021,22379,04,2021_04,60907,09/04/21,1,740,1,insumos,1,Convocatoria,Otorgamiento de la Buena Pro,22379,22379,0,22379,0,1,,,,1,Typo en el formato,3,26,2021,,22376,22376,22365,,14,0,0,5.75,7,1,4,4,2,GR - red,0,1,7.6999998,2.0412204,4,4,4,4,4,
010464,703762,2121580,20146045881,GOBIERNO REGIONAL DE HUANUCO - DIRECCIÓN REGIONAL DE SALUD - HUANUCO,GOBIERNO REGIONAL,HUANUCO,HUANUCO,HUANUCO,09/04/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-3-2021-DIRESA - HCO-1,ADQUISICIÓN DE DISPOSITIVOS MÉDICOS Y MATERIALES QUIRÚRGICOS (CLAM UMBILICAL DESCARTABLE)  PARA LA ATENCION Y SALVAGUARDAR EL BIENESTAR DE LA POBLACIÓN DE LA REGION HUANUCO.,Por la Entidad,Soles,47000,47000,1,CLAMP UMBILICAL DESCARTABLE,Unidad,50000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",31,Productos para el cuidado de heridas,20,Cierre de tejidos médicos y productos relacionados,07,Grapas médicas para uso interno,00371116,CLAMP INTESTINAL DE ACERO INOXIDABLE TIPO PAYR 27.5 mm APROX. PARA USO QUIRURGICO,ULTIMO,651556,GR - red,100101,sierra c,13,1,,1,1,2021,22379,04,2021_04,25000,28/04/21,1,810,1,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22390,11,22398,19,1,2021,3,16,,,3,16,2021,22355,22357,22376,22355,24,24,19,1,4.6666665,8,2,6,1,10,GR - red,0,.53191489,.5,-.69314718,4,4,3,4,4,11
010045,703766,2121990,20185665322,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,GOBIERNO REGIONAL,JUNIN,HUANCAYO,HUANCAYO,23/03/21,Sin Modalidad,Suma alzada,Comparación de Precios,COMPRE-SM-1-2021-HRDCQ-DAC-HYO-1,"ADQUISICION DE DIVERSOR Y ACCESORIOS PARA INTERVENCION DE ANEURISMA CEREBRAL, SOLICITADO POR EL DEPARTAMENTO DE FARMACIA DEL HOSPITAL R.D.C.Q. DANIEL ALCIDES CARRION DE HUANCAYO.",Por la Entidad,Soles,63300,63300,1,PROTESIS INTRAVASCULAR DERIVADOR DE FLUJO 3.5 MM X 15 MM,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",29,Productos quirúrgicos,59,Stents Quirúrgicos,05,Endoprótesis o stent o tubos para pared,00348697,PROTESIS INTRAVASCULAR AUTOEXPANDIBLE 14 mm X 60 mm,ULTIMO,651569,hospital,120101,sierra c,14,0,,1,1,2021,22362,03,2021_03,63300,21/04/21,1,824,1,insumos,1,Convocatoria,Otorgamiento de la Buena Pro,22362,22382,20,22391,29,1,2021,2,15,,,2,15,2021,22326,,,22326,36,36,,0,6.3333335,8,3,3,4,12,hospital,0,1,63300,11.05564,3,4,,,4,7
010194,703859,2121753,20514964778,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,SALUD,LIMA,SURQUILLO,LIMA,09/04/21,Sin Modalidad,Suma alzada,Licitación Pública,LP-SM-2-2021-INEN-1,ADQUISICION DE ELASTOGRAFO ULTRASONIDO,Por la Entidad,Soles,1250000,1250000,1,ADQUISICION DE ELASTOGRAFO ULTRASONIDO,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",20,Productos de medicina nuclear y diagnóstico médico por imágenes,17,"Productos para imágenes de ultrasonido médico, doppler y eco",12,Unidades de ecografía o ecografía de pulso o doppler o ultrasonido médico para uso diagnóstico general,00184706,EQUIPO ELECTRONICO ECOGRAFO - ULTRASONIDO PORTATIL DE USO CLINICO,ULTIMO,651632,instituto,150141,lima met,10,1,,1,1,2021,22379,04,2021_04,762000,02/06/21,1,1235,1,insumos,1,Convocatoria,Otorgamiento de la Buena Pro,22379,22414,35,22433,54,1,2020,12,10,,,12,10,2020,22259,22260,22348,22259,120,120,88,0,6.6428571,8,,14,7,15,instituto,1,.60960001,762000,13.543702,4,6,12,3,5,50
200262,703861,2121755,20525832334,GOBIERNO REGIONAL DE PIURA-HOSPITAL DE APOYO I SANTA ROSA PIURA,GOBIERNO REGIONAL,PIURA,VEINTISEIS DE OCTUBRE,PIURA,09/04/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-7-2021-HAPCSR II-2.-1,ADQUISICIÓN DE BOLSAS CUÁDRUPLES DE EXTRACCIÓN DE SANGRE CON EQUIPO AUTOMATIZADO DE FRACCIONAMIENTO SANGUINEO EN CESIÓN DE USO PARA EL SERVICIO DE BANCO DE SANGRE PARA EL HOSPITAL DE LA AMISTAD PERU COREA SANTA ROSA II-2,Por la Entidad,Soles,150660,150660,1,ADQUISICIÓN DE BOLSAS CUÁDRUPLES DE EXTRACCIÓN DE SANGRE CON EQUIPO AUTOMATIZADO DE FRACCIONAMIENTO SANGUINEO EN CESIÓN DE USO PARA EL SERVICIO DE BANCO DE SANGRE PARA EL HOSPITAL DE LA AMISTAD PERU COREA SANTA ROSA II-2,Unidad,48000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",29,Productos quirúrgicos,46,Productos de autotransfusión,10,Accesorios de depósito de autotransfusión,00045177,BOLSA CUADRUPLE DE EXTRACCION DE SANGRE CON CPDA X 450 mL,ULTIMO,651634,hospital,200115,costa no,4,0,,1,1,2021,22379,04,2021_04,140482.08,28/04/21,1,1306,1,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22390,11,22398,19,1,2021,2,10,,,2,10,2021,22321,22321,22330,22321,58,58,9,0,6.6666665,8,2,3,1,20,hospital,0,.93244445,2.9267099,1.0738789,4,4,2,2,4,6
203086,703881,2121830,20601224624,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,SALUD,LIMA,VILLA EL SALVADOR,LIMA,09/04/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-2-2021-HEVES-MINSA-1,REQUERIMIENTO INSTITUCIONAL ANUAL DE INMUNOGLOBULINA HUMANA NORMAL 100mL 5g INY CON FICHA TECNICA APROBADA,Por la Entidad,Soles,270000,270000,1,INMUNOGLOBULINA HUMANA NORMAL 100 mL 5g INY,Unidad,300,Desierto,NO,51,Medicamentos y productos farmacéuticos,20,Medicamentos inmunomoduladores,18,Agentes inmunoestimulantes,06,Gamma IGG o immunoglobulina,00197478,INMUNOGLOBULINA HUMANA NORMAL 10 g/100 mL INY 100 mL,NO ULTIMO,651668,hospital,150142,lima met,9,0,1,,1,2021,22379,04,2021_04,,,,1670,0,medicamentos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22397,,,,0,2021,2,3,,,2,3,2021,22314,,,22314,65,65,,5,3.8181818,8,2,22,8,15,hospital,1,,,,4,,,,4,5
010487,703935,2122023,20185679111,GOBIERNO REGIONAL DE JUNIN- SALUD AIS. UTES. JUNIN,GOBIERNO REGIONAL,JUNIN,JUNIN,JUNIN,09/04/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-1-2021-UES/JUNIN-1,ADQUISICIÓN DE 2203 M3 DE OXIGENO MEDICINAL GAS  PARA ATENCIÓN A PACIENTES  CON COVID 19 Y HOSPITALIZADOS - RED DE SALUD JUNÍN,Por la Entidad,Soles,55075,55075,1,OXIGENO MEDICINAL GAS,M3,2203,Contratado,NO,42,"Equipos, accesorios y suministros médicos",27,Productos respiratorios y de reanimación y anestesia,17,Sistemas y dispositivos de entrega para terapia de oxígeno,01,Cilindros de gas médicos o dispositivos relacionados,00323264,OXIGENO GAS MEDICINAL X 1 m3,ULTIMO,651706,,,,,,,1,1,2021,22379,04,2021_04,55075,13/04/21,1,830,1,insumos,1,Invitación,Adjudicación,22363,22364,1,22383,20,1,2021,3,24,,,3,24,2021,22363,22363,22364,22363,0,0,1,0,5.3333335,7,1,3,5,12,,0,1,25,3.2188759,3,4,3,3,3,12
010216,703936,2122025,20171604355,HOSPITAL SANTA ROSA,SALUD,LIMA,PUEBLO LIBRE,LIMA,09/04/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-3-2020-HSR-2,ADQUISICION DE GUANTES QUIRURGICOS ESTERIL DESCARTABLE,Por la Entidad,Soles,110400,110400,1,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 7 1/2,Unidad,96000,Desierto,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,22,Guantes médicos y accesorios,05,Guantes quirúrgicos,00045899,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 7 1/2,NO ULTIMO,633515,hospital,150121,lima met,9,0,,1,1,2021,22379,04,2021_04,,,,145,0,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22393,,,,0,2020,12,7,,,12,7,2020,22256,,,22256,123,123,,1,5,9,,7,8,15,hospital,1,,,,4,,,,4,49
010216,703936,2122026,20171604355,HOSPITAL SANTA ROSA,SALUD,LIMA,PUEBLO LIBRE,LIMA,09/04/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-3-2020-HSR-2,ADQUISICION DE GUANTES QUIRURGICOS ESTERIL DESCARTABLE,Por la Entidad,Soles,96600,96600,2,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 7,Unidad,84000,Desierto,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,22,Guantes médicos y accesorios,05,Guantes quirúrgicos,00045898,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 7,NO ULTIMO,633515,hospital,150121,lima met,9,0,,1,1,2021,22379,04,2021_04,,,,145,0,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22393,,,,0,2020,12,7,,,12,7,2020,22256,,,22256,123,123,,1,5,9,,7,8,15,hospital,1,,,,4,,,,4,49
010216,703936,2122027,20171604355,HOSPITAL SANTA ROSA,SALUD,LIMA,PUEBLO LIBRE,LIMA,09/04/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-3-2020-HSR-2,ADQUISICION DE GUANTES QUIRURGICOS ESTERIL DESCARTABLE,Por la Entidad,Soles,50400,50400,3,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 6½,Unidad,36000,Desierto,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,22,Guantes médicos y accesorios,05,Guantes quirúrgicos,00045897,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 6 1/2,NO ULTIMO,633515,hospital,150121,lima met,9,0,,1,1,2021,22379,04,2021_04,,,,145,0,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22379,22393,,,,0,2020,12,7,,,12,7,2020,22256,,,22256,123,123,,1,5,9,,7,8,15,hospital,1,,,,4,,,,4,49
010219,703962,2122096,20159855938,HOSPITAL NACIONAL VICTOR LARCO HERRERA,SALUD,LIMA,MAGDALENA DEL MAR,LIMA,29/04/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-2-2021-HNVLH-1,ADQUISICION DE MANDIL NO ESTERIL DESCARTABLE TALLA M,Por la Entidad,Soles,108000,108000,1,MANDIL NO ESTERIL DESCARTABLE TALLA M,Unidad,18000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,07,Accesorios o mascarillas o gorras o trajes para aislamiento quirúrgico,00044436,MANDIL DESCARTABLE NO ESTERIL TALLA M,ULTIMO,651751,hospital,150120,lima met,9,1,,1,1,2021,22399,04,2021_04,95400,26/05/21,1,148,1,insumos,4,Convocatoria,Otorgamiento de la Buena Pro,22399,22418,19,22426,27,1,,,,,,,,,,22347,22349,,,,2,1,4.5384617,8,21,13,1,15,hospital,1,.88333333,5.3000002,1.6677068,4,5,3,3,5,
010194,704112,2122650,20514964778,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,SALUD,LIMA,SURQUILLO,LIMA,12/04/21,Sin Modalidad,Precios unitarios,Licitación Pública,LP-SM-5-2021-INEN-1,ADQUISICIÓN DE EXTENSIÓN BIFURCADA DOS VÁLVULAS SIN AGUJA X 12 CM,Por la Entidad,Soles,780000,780000,1,ADQUISICION DE EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 CM,Unidad,60000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",29,Productos quirúrgicos,59,Stents Quirúrgicos,05,Endoprótesis o stent o tubos para pared,00383469,ENDOPROTESIS DE AORTA ABDOMINAL BIFURCADA DE 100 mm X 2 mm,ULTIMO,651921,instituto,150141,lima met,10,1,,1,1,2021,22382,04,2021_04,523920,08/06/21,1,1235,1,insumos,3,Convocatoria,Otorgamiento de la Buena Pro,22382,22420,38,22439,57,1,,,,1,Múltiples fechas de requerimiento,8,20,2020,,22147,22327,22147,,235,180,0,6.6428571,8,,14,7,15,instituto,1,.67169231,8.7320004,2.1669943,4,6,8,2,5,
